I.D. Number,Customer Class,Node,Arrival Date,Waiting Time,Service Start Date,Service Time,Service End Date,Time Blocked,Exit Date,Destination,Queue Size at Arrival,Queue Size at Departure
180,0,1,9.601653846439635,0.0,9.601653846439635,0.011456858509053092,9.613110704948689,0.0,9.613110704948689,-1,1,0
182,0,1,9.678943191761809,0.0,9.678943191761809,0.0044388276468794174,9.683382019408688,0.0,9.683382019408688,-1,1,1
181,0,1,9.664386362956314,0.0,9.664386362956314,0.07346360568748977,9.737849968643804,0.0,9.737849968643804,-1,0,0
184,0,1,9.884153594137052,0.0,9.884153594137052,0.051968545252847775,9.9361221393899,0.0,9.9361221393899,-1,1,1
183,0,1,9.844309262328922,0.0,9.844309262328922,0.1101051030744209,9.954414365403343,0.0,9.954414365403343,-1,0,0
185,0,1,9.97944234954608,0.0,9.97944234954608,0.04025818500839762,10.019700534554477,0.0,10.019700534554477,-1,0,2
187,0,1,10.019545658650822,0.0,10.019545658650822,0.0016474218774167326,10.021193080528239,0.0,10.021193080528239,-1,2,1
186,0,1,10.004627439534243,0.0,10.004627439534243,0.027566735142240617,10.032194174676484,0.0,10.032194174676484,-1,1,0
188,0,1,10.07153059901054,0.0,10.07153059901054,0.035935067578650504,10.10746566658919,0.0,10.10746566658919,-1,0,0
189,0,1,10.113799341555726,0.0,10.113799341555726,0.004289885250569725,10.118089226806296,0.0,10.118089226806296,-1,0,0
190,0,1,10.135720205646882,0.0,10.135720205646882,0.009921977413585026,10.145642183060467,0.0,10.145642183060467,-1,0,1
191,0,1,10.142404148123697,0.0,10.142404148123697,0.019993807999044932,10.162397956122742,0.0,10.162397956122742,-1,1,0
192,0,1,10.230689551081635,0.0,10.230689551081635,0.03381074673862727,10.264500297820263,0.0,10.264500297820263,-1,0,1
194,0,1,10.269619056419739,0.0,10.269619056419739,0.0005003511487675638,10.270119407568506,0.0,10.270119407568506,-1,1,1
193,0,1,10.256321093017702,0.0,10.256321093017702,0.0631931537384709,10.319514246756173,0.0,10.319514246756173,-1,1,1
195,0,1,10.307232263256482,0.0,10.307232263256482,0.046329869349950314,10.353562132606433,0.0,10.353562132606433,-1,1,0
196,0,1,10.359557871158078,0.0,10.359557871158078,0.038454504412936075,10.398012375571014,0.0,10.398012375571014,-1,0,0
198,0,1,10.431172788546611,0.0,10.431172788546611,0.045555995377808856,10.47672878392442,0.0,10.47672878392442,-1,1,2
199,0,1,10.463756439691679,0.0,10.463756439691679,0.016998157504346523,10.480754597196025,0.0,10.480754597196025,-1,2,1
197,0,1,10.417557761351254,0.0,10.417557761351254,0.08764091434256294,10.505198675693817,0.0,10.505198675693817,-1,0,1
200,0,1,10.49032879029743,0.0,10.49032879029743,0.054793797902252805,10.545122588199682,0.0,10.545122588199682,-1,1,0
